url,title,place,date
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-30-11/3072125,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 30/11 ,"Alto Vidigal Brasil - Rio de Janeiro, RJ",30 de Nov às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-09-11/3072119,RODA DE SAMBA & FEIJOADA DO ALTO | 09/11,"Alto Vidigal Brasil - Rio de Janeiro, RJ",09 de Nov às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-26-10/3072116,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 26/10,"Alto Vidigal Brasil - Rio de Janeiro, RJ",26 de Out às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-12-10/3072112,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 12/10 ,"Alto Vidigal Brasil - Rio de Janeiro, RJ",12 de Out às 12:00
https://www.sympla.com.br/evento/vale-da-estranheza/3071777,Vale da Estranheza,"Crocodilo Rock Bar - Resende, RJ",31 de Ago às 15:30
https://www.sympla.com.br/evento/esquenta-curitiba-folia-showpanas/3076689,ESQUENTA CURITIBA FOLIA - SHOWPANAS,"showpanas  - Paranaguá, PR",16 de Ago às 23:00
https://www.sympla.com.br/evento/reggae-sessions-ao-vivo-du-casco-dj-roots-no-aloha-bar-em-guarulhos/3076733,Reggae Sessions ao vivo DU'CASCO & DJ Roots no Aloha Bar em Guarulhos,"Aloha Bar - Guarulhos, SP",23 de Ago às 20:00
https://www.sympla.com.br/evento/evanescence-artifactevcover-djset-rock-nu-metal-2000-hits-dj-lanavoodoo/3076721,"EVANESCENCE @ArtifactEvCover + Djset Rock, Nu Metal, 2000 Hits DJ @LanaVoodoo_ ","Woodstock Music Bar - Campinas, SP",13 de Set às 22:00
https://www.sympla.com.br/evento/marcinho-eiras-the-raven-music-bar/3075817,Marcinho Eiras @ The Raven Music Bar ,"The Raven Music Bar - São Paulo, SP",16 de Ago às 18:00
https://www.sympla.com.br/evento/orla-360o/3048383,Orla 360º,"R. Istambul, 333 - Belo Horizonte, MG",17 de Ago às 15:00
https://www.sympla.com.br/evento/midnight-delight-the-raven-music-bar/3076660,Midnight Delight @ The Raven Music Bar ,"The Raven Music Bar - São Paulo, SP",21 de Ago às 21:00
https://www.sympla.com.br/evento/delazare-ao-vivo-e-banda-convidados-festa-de-lancamento/3076668,DeLazare (Ao Vivo e Banda) & Convidados - Festa de lançamento,"Whiplash Bar - São Paulo, SP",26 de Out às 18:00
https://www.sympla.com.br/evento/mc-tato-sabado-no-vitrine/3076684,MC TATO SÁBADO NO VITRINE,"Av. Europa, 92 - Bragança Paulista, SP",16 de Ago às 22:00
https://www.sympla.com.br/evento/smirnoff-nossa-vibe-a-gente-faz-joca-ferreira-djs/3076662, Smirnoff  Nossa Vibe a Gente Faz! | Joca Ferreira + DJs,"Rharo Bar - Passos, MG",15 de Ago às 23:00
https://www.sympla.com.br/evento/22h-sexta-fuego-noche-de-feriado-reggaeton-funk-the-mexican-rodada-dupla-xeque-mate/3038067,22H SEXTA | FUEGO NOCHE DE FERIADO (REGGAETON + FUNK) | THE MEXICAN + Rodada Dupla Xeque Mate,"THE MEXICAN Gastropub - Belo Horizonte, MG",15 de Ago às 22:00
https://www.sympla.com.br/evento/22h-sabado-no-the-mexican-viva-la-fiesta-c-djs-rodada-dupla-xeque-mate/3038080,"22H SÁBADO no THE MEXICAN! Viva La Fiesta, c/ DJs + Rodada Dupla XEQUE-MATE","THE MEXICAN Gastropub - Belo Horizonte, MG",16 de Ago às 22:00
https://www.sympla.com.br/evento/samba-da-xicara/3044848,SAMBA DA XÍCARA,"Rooftap - São Paulo, SP",17 de Ago às 14:00
https://bileto.sympla.com.br/event/109561,Epopbh Festival de Música,"Centro Cultural SESIMINAS - Belo Horizonte, MG",27 de Set às 20:00
https://www.sympla.com.br/evento/i-love-the-90s-funk-90-lapa-edition/3072315,I Love the 90s - Funk 90 - Lapa Edition,"Rock Experience - Rio de Janeiro, RJ",05 de Set às 23:00
https://www.sympla.com.br/evento/embala-brasil-1-edicao/3072237,Embala Brasil - 1 Edição,"Local a definir - Rio Branco, AC",
https://www.sympla.com.br/evento/braganca-apertura-e-clausura-2025/3072222,Bragança Apertura e Clausura 2025,"CASA HIGOR E CAIO - Bragança Paulista, SP",
https://www.sympla.com.br/evento/hitroof-watch-party-drag-race-brasil-2/3072217,HITROOF! + Watch Party Drag Race BRASIL 2 ,"NO ALTO  - Belo Horizonte, MG",14 de Ago às 20:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-30-11/3072125,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 30/11 ,"Alto Vidigal Brasil - Rio de Janeiro, RJ",30 de Nov às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-26-10/3072116,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 26/10,"Alto Vidigal Brasil - Rio de Janeiro, RJ",26 de Out às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-12-10/3072112,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 12/10 ,"Alto Vidigal Brasil - Rio de Janeiro, RJ",12 de Out às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-05-10/3072110,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 05/10,"Alto Vidigal Brasil - Rio de Janeiro, RJ",05 de Out às 12:00
https://www.sympla.com.br/evento/roda-de-samba-feijoada-do-alto-21-09/3072108,RODA DE SAMBA &amp; FEIJOADA DO ALTO | 21/09  ,"Alto Vidigal Brasil - Rio de Janeiro, RJ",21 de Set às 12:00
https://www.sympla.com.br/evento/aniversario-tubarao-dj-corello-cacau-serginho-nenem-dj-napo/3070813,ANIVERSÁRIO TUBARÃO DJ / CORELLO / CACAU / SERGINHO / NENÉM / DJ NAPO,"Bendito Lounge - Duque de Caxias, RJ",05 de Set às 18:00
https://www.sympla.com.br/evento/vamo-de-pagodin-com-pagode-da-sara/3076616,VAMO DE PAGODIN com Pagode da Sara,"Rua Bortolo Balvedi, 57 - Erechim, RS",15 de Ago às 23:00
https://www.sympla.com.br/evento/marcantes-a-festa-do-brega-39/3076545,"MARCANTES, A FESTA DO BREGA #39","Casa Apoena (Cidade Velha) - Belém, PA",16 de Ago às 20:00
https://www.sympla.com.br/evento/quintal-delas-elas-vip-ate-00h/3077658,QUINTAL DELAS (Elas VIP até 00h),"Av. Itália, 255 - Taubaté, SP",15 de Ago às 23:00
https://www.sympla.com.br/evento/vamos-brincar-de-festinha/3058592,Vamos Brincar de Festinha!,"Venezianos Pub Café - Porto Alegre, RS",23 de Ago às 22:30
https://www.sympla.com.br/evento/baile-da-blogueragem/3077683,BAILE DA BLOGUERAGEM,"Cabana pinah III - Ilhéus, BA",22 de Ago às 19:00
https://www.sympla.com.br/evento/samba-du-fera/3077282,SAMBA DU FERA,"Fera Restaurante e Bar - Salvador, BA",23 de Ago às 16:00
https://www.sympla.com.br/evento/gres-unidos-da-tijuca-1o-eliminatoria-de-samba-enredo/3073482,GRES Unidos da Tijuca - 1º Eliminatória de Samba-Enredo,"Unidos da Tijuca - Rio de Janeiro, RJ",14 de Ago às 19:00
https://www.sympla.com.br/evento/bandas-countertime-siren-s-call-abertura-vitor-e-convidados/3051162,Bandas CounterTime & Siren's Call - Abertura Vitor e Convidados,"House of Legends - São Paulo - Música & Bar - São Paulo, SP",15 de Ago às 20:00
https://www.sympla.com.br/evento/primeira-noite-do-tributo-pesado/3074465,PRIMEIRA NOITE DO TRIBUTO PESADO,"Av. Izidro Gomes, 63 - João Pessoa, PB",15 de Ago às 21:00
https://bileto.sympla.com.br/event/87355,SERIAL FUNKERS -  Funk Music & Groove,"Bourbon Street - São Paulo, SP",16 de Ago às 22:00
https://www.sympla.com.br/evento/walmir-borges-na-simpatia-do-ben-dia-do-samba-rock-na-vila-do-samba/3074772,"WALMIR BORGES NA SIMPATIA DO BEN, DIA DO SAMBA ROCK NA VILA DO SAMBA","VILA DO SAMBA - São Paulo, SP",28 de Ago às 20:00
https://www.sympla.com.br/evento/marques-art-bar/3077685,Marquês Art Bar,"Marques Art Bar - Recife, PE",16 de Ago às 22:00
https://www.sympla.com.br/evento/sexta-sem-freio-open-bar/3074987,SEXTA SEM FREIO | OPEN-BAR,"Terraco club - São Paulo, SP",15 de Ago às 22:30
https://www.sympla.com.br/evento/trifreixoto-neon-party-open-bar/3075003,TRIFREIXOTO NEON PARTY | OPEN-BAR,"Terraco club - São Paulo, SP",16 de Ago às 22:30
https://www.sympla.com.br/evento/special-birthday-juliano/3076054,SPECIAL BIRTHDAY JULIANO,"Pool Bar - Ijuí, RS",
https://www.sympla.com.br/evento/4o-ed-desande-automotivo/3076664,4º ED DESANDE AUTOMOTIVO,"Cidade Ocidental - Cidade Ocidental, GO",23 de Ago às 21:00
https://www.sympla.com.br/evento/music-art-feelings-30-08/3076538,Music Art Feelings 30/08,"Sítio Silvana Albiero - Concórdia, SC",30 de Ago às 15:00
https://www.sympla.com.br/evento/bella-e-o-olmo-da-bruxa-quarto-vazio-em-maceio-no-lorde-nelson-20-09/3077870,Bella e o Olmo da Bruxa + Quarto Vazio em Maceió no Lorde Nelson - 20/09,"Lorde Nelson - Maceió, AL",20 de Set às 20:00
https://www.sympla.com.br/evento/matheus-pessanha-thiago-bispo-e-igor-souza-endereco-do-samba-na-praca-a/3077899,"Matheus Pessanha, Thiago Bispo e Igor Souza - ENDEREÇO DO SAMBA NA PRAÇA A","R. Aspicuelta, 527 - São Paulo, SP",19 de Ago às 18:00
https://www.sympla.com.br/evento/happy-hour-neon-night/3075398,Happy Hour: Neon Night,"Embaixada do Reino Unido - Brasília, DF",29 de Ago às 18:00
https://www.sympla.com.br/evento/torneio-16-08-2025-a-d-centro-olimpico-acompanhantes/3064051,Torneio - 16/08/2025 - A.D. CENTRO OLÍMPICO - ACOMPANHANTES.,"R. São Jorge, 777 - São Paulo, SP",16 de Ago às 06:00
https://www.sympla.com.br/evento/magic-circus-com-dre-guazzelli-toca/3048209,Magic Circus com Dre Guazzelli @ Toca ,"Toca do Tatu - São Paulo, SP",15 de Ago às 22:00
https://www.sympla.com.br/evento/waldir-gomes-e-banda-samba-raiz-no-bar-do-caca/3077939,Waldir Gomes e Banda - Samba Raiz no Bar do Cacá,"Samba do Cacá - Belo Horizonte, MG",05 de Set às 20:00
https://www.sympla.com.br/evento/waldir-gomes-e-banda-samba-raiz-no-bar-do-caca/3077931,Waldir Gomes e Banda - Samba Raiz no Bar do Cacá,"Samba do Cacá - Belo Horizonte, MG",29 de Ago às 20:00
https://www.sympla.com.br/evento/sabado-da-nossa-casinha-pagode-e-funk/3077978,Sábado da Nossa Casinha | Pagode e funk,"Nossa Casinha - Belo Horizonte, MG",13 de Set às 19:00
https://www.sympla.com.br/evento/15-08-sex-cantor-fabio-castro-e-dj-chambinho/3058610,15/08 :: SEX ( CANTOR FABIO CASTRO E DJ CHAMBINHO),"Bar da Laje - Rio de Janeiro, RJ",15 de Ago às 12:00
https://www.sympla.com.br/evento/sundart-special-night-nicoly-bday/3070678,SundArt - Special Night Nicoly Bday,"GIS + - Belo Horizonte, MG",06 de Set às 23:00
https://www.sympla.com.br/evento/esquenta-shark-5-hard-rock-grunge-rock-alternativo-hardcore-melodico/3070452,"Esquenta Shark 5! - Hard Rock, Grunge, Rock Alternativo, Hardcore Melódico","Marlboro Old School Rock Bar - Tramandaí, RS",23 de Ago às 20:30
https://www.sympla.com.br/evento/bella-party-afeto-e-outros-esportes-de-contato/3067876,BELLA PARTY: Afeto e Outros Esportes de Contato,"Yerbah Skateshop - Porto Alegre, RS",23 de Ago às 17:00
https://www.sympla.com.br/evento/vai-dar-pt-open-bar-do-tabu/3073672,VAI DAR PT | OPEN BAR DO TABU,"Tabu386 - Porto Alegre, RS",16 de Ago às 23:00
https://www.sympla.com.br/evento/pdp-03-anos/3067601,PDP - 03 Anos,"Local a definir - Brasília, DF",11 de Out às 18:00
https://www.sympla.com.br/evento/resenha-de-sabado-menor-teteu/3077486,Resenha de Sabado Menor Teteu,"Andrade Sports Center - Campo Magro, PR",23 de Ago às 22:00
https://www.sympla.com.br/evento/baile-de-luvas-extra-2-anos-da-buchette-del-vino/3072965,Baile de Luvas extra - 2 anos da Buchette del Vino ,"Buchette del Vino - Casa Grilo - São Paulo, SP",28 de Ago às 19:00
https://www.sympla.com.br/evento/the-baron-e-segredo-cruisingbar/3073557,The Baron  e segredo_cruisingbar,"Segredo Cruising Bar - Caxias do Sul, RS",29 de Ago às 22:00
https://www.sympla.com.br/evento/quinta-jack-vespera-de-feriado-aeroplane-the-miners-indie-rock-foo-fighters-cover-brasil/3070670,QUINTA JACK - VÉSPERA DE FERIADO! AEROPLANE + THE MINERS (INDIE ROCK) + FOO FIGHTERS COVER BRASIL,"Jack Rock Bar - Belo Horizonte, MG",14 de Ago às 21:00
https://www.sympla.com.br/evento/sabado-no-oscarito/3074886,SABADO NO OSCARITO,"Oscarito Brasília - Brasília, DF",16 de Ago às 09:00
https://www.sympla.com.br/evento/festa-do-estudante-2025/3036127,Festa do Estudante 2025,"ETPC - Volta Redonda, RJ",15 de Ago às 18:00
https://www.sympla.com.br/evento/barbarelli-gracinha-no-fffront/3074866,BARBARELLI + GRACINHA NO @FFFRONT,"FFFront - São Paulo, SP",21 de Ago às 19:00
https://www.sympla.com.br/evento/baile-do-geraes/3069754,Baile do Geraes,"Renascença Clube - Rio de Janeiro, RJ",17 de Ago às 15:00
https://www.sympla.com.br/evento/yan-cambiucci-trio-no-fino-da-bossa/3060809,Yan Cambiucci Trio no Fino da Bossa,"Fino da Bossa - Canção de Autor - São Paulo, SP",28 de Ago às 20:30
https://www.sympla.com.br/evento/feijoada-com-samba-enredo-no-nalu-by-cdesign/3057497,Feijoada com Samba Enredo no Nalu by CDesign!,"Av. Lúcio Costa, 17360 - Rio de Janeiro, RJ",30 de Ago às 12:00
https://www.sympla.com.br/evento/rock-e-brasa-brumadinho/3063585,ROCK E BRASA - BRUMADINHO,"Av. Amílcar de Castro com Av. Nossa Sra. da Conceição | Ao lado do Orquidário - Brumadinho, MG",
https://www.sympla.com.br/evento/sabado-no-cpx-16-08/3074723,SÁBADO NO CPX (16/08),"Complexo Fora do Eixo - Brasília, DF",16 de Ago às 20:00
https://www.sympla.com.br/evento/cachorrada-da-saude/3074397,CACHORRADA DA SAÚDE,"Local a definir - Belo Horizonte, MG",19 de Set às 22:00
https://www.sympla.com.br/evento/axe-fantasy/3071785,AXÉ FANTASY,"Vem Sambar Prime - Show e Eventos - São Paulo, SP",14 de Set às 14:00
https://www.sympla.com.br/evento/tom-jobim-por-marcelo-gomes-paulo-tine-rudras/3075013,TOM JOBIM por MARCELO GOMES & PAULO TINÉ // Rudras,"Rudras - Campinas, SP",15 de Ago às 20:00
https://bileto.sympla.com.br/event/109599,Arthur Nestrovski e João Camarero // Vinicius sem palavras,"Casa de Francisca - São Paulo, SP",03 de Set às 21:30
https://www.sympla.com.br/evento/festival-os-sons-do-brasil-31-de-agosto-domingo-museu-boulieu/3064804,FESTIVAL OS SONS DO BRASIL - 31 de agosto (domingo) | MUSEU BOULIEU  ,"Museu Boulieu - Ouro Preto, MG",31 de Ago às 15:00
https://www.sympla.com.br/evento/dj-cleber-felipe-custodio/3074718,DJ Cleber & Felipe Custódio,"Lux lounge bar - Rolim de Moura, RO",
https://www.sympla.com.br/evento/daddies-bears-in-rio/3075433,DADDIES & BEARS in Rio,"La Cueva (Bar&Disco) - Rio de Janeiro, RJ",15 de Ago às 22:00
https://www.sympla.com.br/evento/house-club-12-anos/3067359,HOUSE CLUB 12 ANOS,"Setor de Clubes Esportivos Sul - Brasília, DF",12 de Set às 22:00
https://www.sympla.com.br/evento/revoada-do-vida/3075055,Revoada do Vida,"Estação Zero Nove - Brasília, DF",22 de Ago às 21:00
https://www.sympla.com.br/evento/sexta-k-pop/3075386,Sexta K-Pop,"SANTA Lounge & Club - São José do Rio Preto, SP",15 de Ago às 23:00
https://www.sympla.com.br/evento/open-bar-na-chacara-rei-do-baile/3075343,OPEN BAR NA CHÁCARA - REI DO BAILE,"Antiga love car  - Feira de Santana, BA",16 de Ago às 22:00
https://www.sympla.com.br/evento/roda-de-samba-do-delcio-luiz/3075468,Roda de Samba do Délcio Luiz,"Casa de Jorge - São José dos Campos, SP",22 de Ago às 19:00
https://www.sympla.com.br/evento/samba-de-suburbio/3075464,SAMBA DE SUBÚRBIO,"Av. Ayrão, 1487 - Manaus, AM",16 de Ago às 19:00
https://www.sympla.com.br/evento/sextou-com-pagode-apresenta-na-farra-com-bernado-mesquita/3053876,Sextou com Pagode apresenta NA FARRA com Bernado Mesquita,"R. Jardim Botânico, 650 - Rio de Janeiro, RJ",15 de Ago às 14:00
https://www.sympla.com.br/evento/sextou-com-karaoke-da-easy/3075515,Sextou com Karaokê da Easy!,"Easy Going - Santa Maria, RS",15 de Ago às 20:00
https://www.sympla.com.br/evento/after-10-anos-do-espaco-cultural-apoena/3075517,AFTER 10 ANOS DO ESPAÇO CULTURAL APOENA,"Casa Apoena (Cidade Velha) - Belém, PA",15 de Ago às 20:00
https://www.sympla.com.br/evento/baguncinha-das-pandoras/3043200,BaGUNCINHA DAS PANDORAS,"R. Evaldo Costa, 470 - Macaé, RJ",
https://www.sympla.com.br/evento/pagodeira-sertaneja/3075585,Pagodeira Sertaneja,"Plano Diretor Sul - Palmas, TO",15 de Ago às 23:00
https://www.sympla.com.br/evento/devir-sp-fest-ii-nufo-austria-contra-o-ceu-gagged-e-wasted-kidds-no-fffront/3075558,"DEVIR SP FEST II - NUFO (Austria), CONTRA O CÉU, GAGGED e WASTED KIDDS (no FFFront)","FFFront - São Paulo, SP",24 de Ago às 17:00
https://www.sympla.com.br/evento/pagode-do-ze-2025/3075559,Pagode do Zé 2025,"Bar & Petiscaria Tutanus Beer - Brasília, DF",07 de Set às 14:00
https://www.sympla.com.br/evento/omega-party/3075414,Ômega Party,"""Antigo Lavinas"" - Miguel Pereira, RJ",11 de Out às 23:15
https://www.sympla.com.br/evento/lisos-no-ahoy-tavern-club/3054228,LISOS no Ahoy! Tavern Club,"Ahoy! Tavern Club - Blumenau, SC",29 de Ago às 22:00
https://www.sympla.com.br/evento/apogeu-batalha-do-metro/3075221,APOGEU - BATALHA DO METRÔ,"Estação Samambaia - Brasília, DF",
https://www.sympla.com.br/evento/samba-da-quinzena-23-08/3072196,SAMBA DA QUINZENA  23/08,"Shopping Metropolitano Barra - Rio de Janeiro, RJ",23 de Ago às 16:00
https://www.sympla.com.br/evento/samba-de-base/3054787,SAMBA DE BASE,"Shopping Metropolitano Barra - Rio de Janeiro, RJ",16 de Ago às 15:00
https://www.sympla.com.br/evento/batucada-no-pub-3oedicao/3058400,BATUCADA NO PUB 3ºEdição,"Conselheiro Lafaiete - Conselheiro Lafaiete, MG",30 de Ago às 15:00
https://www.sympla.com.br/evento/samba-no-morro/3076826,Samba no morro..,"Saruê  - Belo Horizonte, MG",29 de Ago às 20:00
https://www.sympla.com.br/evento/noche-colombiana-y-venezolana-olympos-lounge-bar/3076865,NOCHE COLOMBIANA Y VENEZOLANA - OLYMPOS LOUNGE BAR,"OLYMPOS LOUNGE BAR  - São José dos Pinhais, PR",13 de Set às 22:00
https://www.sympla.com.br/evento/dilma-oliveira/3046383,Dilma Oliveira,"Carioca da Gema - Rio de Janeiro, RJ",14 de Ago às 19:30
https://www.sympla.com.br/evento/boogie-flutuante-07-09/3075400,Boogie Flutuante - 07/09,"Lago Paranoá - Brasília, DF",07 de Set às 14:00
https://www.sympla.com.br/evento/supertramp-cover/3077054,Supertramp Cover,"Dinossauro's Rock Bar - Jundiaí, SP",30 de Ago às 21:00
https://www.sympla.com.br/evento/copao-da-arquitontura-aonde-ja-civil-5-0-show-nacional-dj-muca/3069933,COPÃO DA ARQUITONTURA  AONDE JÁ CIVIL 5.0 SHOW NACIONAL DJ MUCA,"Maktub - Passo Fundo, RS",30 de Ago às 23:00
https://www.sympla.com.br/evento/niver-da-jujuba/3060084,Niver da Jujuba!,"Estúdio Central - Belo Horizonte, MG",17 de Ago às 16:00
https://www.sympla.com.br/evento/leandro-sapucahy-aniversario-de-3-anos-samba-du-doutor/3043540,LEANDRO SAPUCAHY - ANIVERSÁRIO DE 3 ANOS SAMBA DU DOUTOR,"Arena Way - Rio de Janeiro, RJ",16 de Ago às 18:00
https://www.sympla.com.br/evento/aniversario-do-tradicao-samba-clube/3025772,Aniversário do Tradição Samba Clube,"Fogo de Occa - Olinda, PE",16 de Ago às 16:00
https://www.sympla.com.br/evento/canto-de-liberdade-samba-dos-marujos-no-seu-tiburcio/3073167,CANTO DE LIBERDADE + SAMBA DOS MARUJOS no SEU TIBÚRCIO!!,"SEU TIBURCIO - São João de Meriti, RJ",16 de Ago às 15:00
https://www.sympla.com.br/evento/charlie-brown-jr-tributo-goa/3073181,CHARLIE BROWN JR - TRIBUTO - GOA,"GOA LOUNGE - Ribeirão Preto, SP",16 de Ago às 19:00
https://www.sympla.com.br/evento/noite-de-flashback-com-rocknights-jon-big-band/3046404,Noite de Flashback com Rocknights &  Jon Big Band,"Aleluah - Itaúna, MG",26 de Set às 20:00
https://www.sympla.com.br/evento/tambem-fui-emo-pela-1a-vez-em-santos-sabado-13-09-espaco-14/3077495,TAMBÉM FUI EMO | Pela 1ª vez em SANTOS | Sábado - 13/09 | Espaço 14,"Espaço 14 - Santos, SP",13 de Set às 23:00
https://www.sympla.com.br/evento/baladinha-exclusive-o-melhor-baile-do-mundo/3070466,BALADINHA EXCLUSIVE - O MELHOR BAILE DO MUNDO!,"Local a definir - Porto Seguro, BA",20 de Set às 21:00
https://www.sympla.com.br/evento/quintal-beach/3072351,Quintal Beach,"Villa Europa Pub  - Porto Belo, SC",15 de Ago às 21:00
https://www.sympla.com.br/evento/network-edicao-all-black/3075994,Network edição All black,"Espaço glee - Santo André, SP",05 de Set às 22:00
https://www.sympla.com.br/evento/faz-o-x/3075250,FAZ O  X!,"Venda De Seu Biu - Olinda - Olinda, PE",15 de Ago às 22:00
https://www.sympla.com.br/evento/5a-edicao-da-social-do-hb5/3071500,5ª EDIÇÃO DA SOCIAL DO HB5,"Master Clube - Dias d'Ávila, BA",23 de Ago às 20:00
https://www.sympla.com.br/evento/noite-do-pagode-e-do-piseiro-galpao-20/3076150,Noite do PAGODE e do PISEIRO - Galpão 20,"Galpão 20 - Ribeirão Preto, SP",15 de Ago às 23:00
https://www.sympla.com.br/evento/dj-nico-cruz-invade-o-distrito-49/3076313,DJ Nico Cruz invade o Distrito 49,"R. Álvaro Chaves, 49 - Porto Alegre, RS",23 de Ago às 20:00
https://www.sympla.com.br/evento/a-brasileira/3075632,À BRASILEIRA,"Vista Joá - Rio de Janeiro, RJ",13 de Set às 21:00
https://www.sympla.com.br/evento/balada-sertaneja-do-agape-discipulado/3057633,Balada Sertaneja do Ágape Discipulado,"Clube Arco Brasília - Brasília, DF",18 de Out às 21:00
https://www.sympla.com.br/evento/paulistanea-jazz-band-no-fest-sp-choro-in-jazz/3062725,Paulistânea Jazz Band no Fest SP Choro in Jazz,"Teatro Paulo Eiró - São Paulo, SP",06 de Set às 21:00
https://www.sympla.com.br/evento/samba-redentor-c-pagode-da-beta-ed-especial-ludmila-gg/3076363,SAMBA REDENTOR C/ PAGODE DA BETA __ ED. ESPECIAL LUDMILA + GG,"Parque dos Patins - Rio de Janeiro, RJ",13 de Set às 15:00
https://www.sympla.com.br/evento/flashback-animal/3076124,Flashback Animal,"The Beagles Bar  - Santo André, SP",19 de Out às 15:00
https://www.sympla.com.br/evento/11-09-paracetamal/3076373,11/09 - PARACETAMAL,"Teça Bar e Eventos - Poços de Caldas, MG",11 de Set às 21:00
https://www.sympla.com.br/evento/festa-chimbita-bonita/3076369,Festa Chimbita Bonita,"Dramas Bar - São Paulo, SP",23 de Ago às 18:00
https://www.sympla.com.br/evento/feijoada-da-alegria-com-renan-oliveira-e-diney/3071352,FEIJOADA DA ALEGRIA COM RENAN OLIVEIRA E DINEY,"ALEGRIA DE COPACABANA - Rio de Janeiro, RJ",30 de Ago às 14:00
https://www.sympla.com.br/evento/torneio-regional-petiz-16-08-2025-a-a-banco-do-brasil-acompanhantes/3068696,Torneio Regional Petiz - 16/08/2025 - A.A. BANCO DO BRASIL -ACOMPANHANTES,"R. São Jorge, 777 - São Paulo, SP",16 de Ago às 06:00
https://www.sympla.com.br/evento/bigger-black-leather-no-bearcation-sabado-30-de-agosto-22h-as-06-horas/3064490,"BIGGER BLACK & LEATHER no BEARCATION - SÁBADO 30 de AGOSTO, 22h às 06 horas","Balneário do Lago Hotel - Capitólio, MG",30 de Ago às 23:00
https://www.sympla.com.br/evento/inauguracao-pub-backbone/3078103,INAUGURAÇÃO PUB BACKBONE,"Cervejaria Backbone - Resende, RJ",30 de Ago às 14:00
https://www.sympla.com.br/evento/fest-up-2025/2992082,Fest'Up 2025,"Belas Artes e ESPM - São Paulo, SP",20 de Set às 09:00
https://www.sympla.com.br/evento/domingo-no-selettus/3078236,Domingo No Selettus,"Av. Gov. Valadares, 745 - Betim, MG",17 de Ago às 15:00
https://www.sympla.com.br/evento/fever-tribute-to-aerosmith-no-hard-rock-cafe/2992996,Fever – Tribute to Aerosmith no Hard Rock Cafe,"Hard Rock Cafe - Ribeirão Preto, SP",22 de Ago às 18:00
https://www.sympla.com.br/evento/samba-baile/3073210,Samba + Baile,"Sapê Esporte Clube - Rio de Janeiro, RJ",14 de Set às 14:00
https://www.sympla.com.br/evento/affonsinho-e-banda-ozdeblue/3054705,AFFONSINHO E BANDA OZDEBLUE,"Madame Geneva - Belo Horizonte, MG",29 de Ago às 19:30
https://www.sympla.com.br/evento/roo-brutal-fest-round-zero-mega-rock-mt/3074185,Roo Brutal Fest: Round Zero - Mega Rock MT,"Buda Hookah House - Rondonópolis, MT",23 de Ago às 20:00
https://www.sympla.com.br/evento/os-trintoes/3065298,Os Trintões,"Biersite Eventos Ltda - Carazinho, RS",23 de Ago às 22:30
https://www.sympla.com.br/evento/emo-social-club-bar-alto-sexta-feira-22-08/3064366,Emo Social Club | Bar Alto | Sexta-feira 22.08,"Bar Alto - São Paulo, SP",22 de Ago às 20:00
https://www.sympla.com.br/evento/bar-do-belo-apresenta-grupo-vou-pro-sereno/3070421,BAR DO BELO APRESENTA:  GRUPO VOU PRO SERENO,"Bar do Belo - Rio de Janeiro, RJ",15 de Ago às 20:00
https://www.sympla.com.br/evento/open-bar-da-nuvem-12-9/3070395,OPEN BAR da Nuvem - 12/9,"Nuvem - Porto Alegre, RS",12 de Set às 23:00
https://www.sympla.com.br/evento/independencia-ou-porre-open-destilados-06-09/3070375,Independência ou Porre! / OPEN Destilados - 06/09,"Nuvem - Porto Alegre, RS",06 de Set às 23:00
https://www.sympla.com.br/evento/what-the-funk-15-08-as-21h/3070207,WHAT THE FUNK - 15/08 ás 21h,"Havanna Deck Bar - Contagem, MG",15 de Ago às 21:00
https://www.sympla.com.br/evento/cabare-hot-jf/3070084,Cabaré Hot JF,"Olímpico Atlético Clube - Juiz de Fora, MG",10 de Out às 22:00
https://www.sympla.com.br/evento/adriano-trindade-e-james-liberato-18-anos-depois/3070032,ADRIANO TRINDADE e JAMES LIBERATO 18 ANOS DEPOIS,"GREZZ - Porto Alegre, RS",03 de Set às 19:00
https://bileto.sympla.com.br/event/109016,Odair José // Clássicos,"Casa de Francisca - São Paulo, SP",
https://www.sympla.com.br/evento/noche-colombiana-y-venezolana-olympos-lounge-bar/3076865,NOCHE COLOMBIANA Y VENEZOLANA - OLYMPOS LOUNGE BAR,"OLYMPOS LOUNGE BAR  - São José dos Pinhais, PR",13 de Set às 22:00
